"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorTFIDFCosine record1Value","[0] BookTitleComparatorTFIDFCosine record2Value","[0] BookTitleComparatorTFIDFCosine record1PreprocessedValue","[0] BookTitleComparatorTFIDFCosine record2PreprocessedValue","[0] BookTitleComparatorTFIDFCosine similarity","[0] BookTitleComparatorTFIDFCosine postproccesedSimilarity","[1] BookAuthorComparatorJaccard record1Value","[1] BookAuthorComparatorJaccard record2Value","[1] BookAuthorComparatorJaccard record1PreprocessedValue","[1] BookAuthorComparatorJaccard record2PreprocessedValue","[1] BookAuthorComparatorJaccard similarity","[1] BookAuthorComparatorJaccard postproccesedSimilarity","[2] BookGenreComparatorJaccard record1Value","[2] BookGenreComparatorJaccard record2Value","[2] BookGenreComparatorJaccard record1PreprocessedValue","[2] BookGenreComparatorJaccard record2PreprocessedValue","[2] BookGenreComparatorJaccard similarity","[2] BookGenreComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","Goodreads_books_23742","Amazon_10548","0.8999999999999999",,"The Walking Dead, Vol. 9: Here We Remain","The Walking Dead Volume 12: Life Among Them","The Walking Dead, Vol. 9: Here We Remain","The Walking Dead Volume 12: Life Among Them","1.0","1.0","Robert Kirkman","Robert Kirkman","Robert Kirkman","Robert Kirkman","1.0","1.0","Graphic Novels Comics","Graphic-Novels","Graphic Novels Comics","Graphic-Novels","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","Goodreads_books_38266","Amazon_17528","0.0",,"Devil's Brood","Devil May Cry","Devil's Brood","Devil May Cry","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_30906","Amazon_11540","0.9999999999999999",,"The Art of War","The Art of War","The Art of War","The Art of War","1.0","1.0","Sun Tzu","Sun Tzu","Sun Tzu","Sun Tzu","1.0","1.0","History","History","History","History","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_27981","Amazon_13443","0.8999999999999999",,"Walt Disney's Uncle Scrooge: Only a Poor Old Man","Walt Disney's Uncle Scrooge","Walt Disney's Uncle Scrooge: Only a Poor Old Man","Walt Disney's Uncle Scrooge","1.0","1.0","Carl Barks","Carl Barks","Carl Barks","Carl Barks","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18175","Amazon_18318","0.09999999999999999","0","The Sphinx Project","The Spirit Level","The Sphinx Project","The Spirit Level","0.0","0.0","Kate Hawkings","Kate Pickett","Kate Hawkings","Kate Pickett","0.3333333333333333","0.3333333333333333","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_37053","Amazon_18303","0.8999999999999999",,"The Songlines","The Songlines","The Songlines","The Songlines","1.0","1.0","Bruce Chatwin","Bruce Chatwin","Bruce Chatwin","Bruce Chatwin","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_22166","Amazon_10340","0.3",,"Vagabond, Vol. 1","Vagabond, Vol. 2 (VIZBIG Edition)","Vagabond, Vol. 1","Vagabond, Vol. 2 (VIZBIG Edition)","0.0","0.0","Takehiko Inoue","Takehiko Inoue","Takehiko Inoue","Takehiko Inoue","1.0","1.0","Sequential Art-Graphic Novels","Graphic-Novels","Sequential Art-Graphic Novels","Graphic-Novels","0.5","0.0"
"LinearCombinationMatchingRule","Goodreads_books_38149","Amazon_4184","0.0",,"How to Stop Time","How to Win at the Sport of Business","How to Stop Time","How to Win at the Sport of Business","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3539","Amazon_2424","0.9999999999999999",,"The Hare With Amber Eyes: A Family's Century of Art and Loss","The Hare with Amber Eyes","The Hare With Amber Eyes: A Family's Century of Art and Loss","The Hare with Amber Eyes","1.0","1.0","Edmund de Waal","Edmund de Waal","Edmund de Waal","Edmund de Waal","1.0","1.0","Art","Art","Art","Art","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_31609","Amazon_16887","0.0",,"The Last Temptation of Christ","The Last Song","The Last Temptation of Christ","The Last Song","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_31614","Amazon_17009","0.4",,"Lover Unleashed","Lover Eternal","Lover Unleashed","Lover Eternal","0.0","0.0","J.R. Ward","J. R. Ward","J.R. Ward","J. R. Ward","1.0","1.0","Romance","Romance","Romance","Romance","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_17310","Amazon_10381","0.8999999999999999",,"Deadman Wonderland, Vol. 1","Deadman Wonderland, Vol. 1","Deadman Wonderland, Vol. 1","Deadman Wonderland, Vol. 1","1.0","1.0","Jinsei Kataoka","Jinsei Kataoka","Jinsei Kataoka","Jinsei Kataoka","1.0","1.0","Sequential Art-Graphic Novels","Graphic-Novels","Sequential Art-Graphic Novels","Graphic-Novels","0.5","0.0"
"LinearCombinationMatchingRule","Goodreads_books_31881","Amazon_16896","0.9999999999999999",,"After","After","After","After","1.0","1.0","Anna Todd","Anna Todd","Anna Todd","Anna Todd","1.0","1.0","Romance","Romance","Romance","Romance","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_36488","Amazon_17988","0.0",,"The Nick Adams Stories","The Night Circus","The Nick Adams Stories","The Night Circus","0.0","0.0","","","","","0.0","0.0","Fiction","Science-Fiction","Fiction","Science-Fiction","0.5","0.0"
"LinearCombinationMatchingRule","Goodreads_books_32639","Amazon_10701","0.3",,"Y: The Last Man, Vol. 1: Unmanned","Y The Last Man Deluxe Edition Book Four","Y: The Last Man, Vol. 1: Unmanned","Y The Last Man Deluxe Edition Book Four","0.0","0.0","Brian K. Vaughan","Brian K. Vaughan","Brian K. Vaughan","Brian K. Vaughan","1.0","1.0","Graphic Novels Comics","Graphic-Novels","Graphic Novels Comics","Graphic-Novels","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","Goodreads_books_10009","Amazon_13393","0.8999999999999999",,"The Complete Peanuts, Vol. 3: 1955-1956","The Complete Peanuts 1961-1962","The Complete Peanuts, Vol. 3: 1955-1956","The Complete Peanuts 1961-1962","1.0","1.0","Charles M. Schulz","Charles M. Schulz","Charles M. Schulz","Charles M. Schulz","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_10839","Amazon_14131","0.0",,"The Hidden Flower","The Hidden Life of Trees","The Hidden Flower","The Hidden Life of Trees","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_23428","Amazon_731","0.0",,"The Endless King","The End of Alzheimer's","The Endless King","The End of Alzheimer's","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18467","Amazon_7543","0.0",,"The Siren Depths","The Six Sacred Stones","The Siren Depths","The Six Sacred Stones","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_32245","Amazon_15581","0.0",,"The Richest Man in Babylon","The Riverside Chaucer","The Richest Man in Babylon","The Riverside Chaucer","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_30906","Amazon_11575","0.9999999999999999",,"The Art of War","The Art Of War","The Art of War","The Art Of War","1.0","1.0","Sun Tzu","Sun Tzu","Sun Tzu","Sun Tzu","1.0","1.0","History","History","History","History","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_17130","Amazon_104","0.09999999999999999",,"The Holy Road","The How Not To Die Cookbook","The Holy Road","The How Not To Die Cookbook","0.0","0.0","Michael Blake","Michael Greger","Michael Blake","Michael Greger","0.3333333333333333","0.3333333333333333","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_11367","Amazon_7223","0.0",,"The Last Word","The Last Mrs Parrish","The Last Word","The Last Mrs Parrish","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_28944","Amazon_10227","0.09999999999999999",,"Asterix at the Olympic Games","Asterix: Omnibus 3","Asterix at the Olympic Games","Asterix: Omnibus 3","0.0","0.0","René Goscinny","Rene Goscinny","René Goscinny","Rene Goscinny","0.3333333333333333","0.3333333333333333","Sequential Art-Graphic Novels","Graphic-Novels","Sequential Art-Graphic Novels","Graphic-Novels","0.5","0.0"
"LinearCombinationMatchingRule","Goodreads_books_7398","Amazon_18892","0.6",,"The Boy in the Dress","The Boys in the Boat","The Boy in the Dress","The Boys in the Boat","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_24805","Amazon_17133","0.0",,"The Holocaust Chronicle","The Horse Dancer","The Holocaust Chronicle","The Horse Dancer","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_30422","Amazon_20785","0.9999999999999999",,"The Secret Garden","The Secret Garden","The Secret Garden","The Secret Garden","1.0","1.0","Frances Hodgson Burnett","Frances Hodgson Burnett","Frances Hodgson Burnett","Frances Hodgson Burnett","1.0","1.0","Young Adult","Young-Adult","Young Adult","Young-Adult","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_30781","Amazon_7266","0.8999999999999999",,"Lover Awakened","Lover Awakened","Lover Awakened","Lover Awakened","1.0","1.0","J.R. Ward","J. R. Ward","J.R. Ward","J. R. Ward","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_4144","Amazon_10582","0.8999999999999999",,"The Walking Dead, Vol. 7: The Calm Before","The Walking Dead Volume 16: A Larger World","The Walking Dead, Vol. 7: The Calm Before","The Walking Dead Volume 16: A Larger World","1.0","1.0","Robert Kirkman","Robert Kirkman","Robert Kirkman","Robert Kirkman","1.0","1.0","Graphic Novels Comics","Graphic-Novels","Graphic Novels Comics","Graphic-Novels","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","Goodreads_books_31108","Amazon_15225","0.8999999999999999",,"Percy Jackson and the Olympians","Percy Jackson and the Olympians the Ultimate Guide (Percy Jackson and the Olympians)","Percy Jackson and the Olympians","Percy Jackson and the Olympians the Ultimate Guide (Percy Jackson and the Olympians)","1.0","1.0","Rick Riordan","Rick Riordan","Rick Riordan","Rick Riordan","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_14424","Amazon_4203","0.0",,"The Travel Auction","The Trusted Advisor","The Travel Auction","The Trusted Advisor","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_33300","Amazon_16886","0.7",,"Brooklyn","Brooklyn","Brooklyn","Brooklyn","1.0","1.0","Colm Tóibín","Colm Toibin","Colm Tóibín","Colm Toibin","0.2","0.0","Romance","Romance","Romance","Romance","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_1780","Amazon_12213","0.0",,"The Next Big Thing","The New Complete Book of Self-Sufficiency","The Next Big Thing","The New Complete Book of Self-Sufficiency","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_31629","Amazon_589","0.0",,"The Storyteller","The Structure of Magic: A Book About Language and Therapy v. 1","The Storyteller","The Structure of Magic: A Book About Language and Therapy v. 1","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18062","Amazon_13652","0.3",,"Wicca: A Guide for the Solitary Practitioner","Wicca","Wicca: A Guide for the Solitary Practitioner","Wicca","0.0","0.0","Scott Cunningham","Scott Cunningham","Scott Cunningham","Scott Cunningham","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_32201","Amazon_19066","0.0",,"The Hero and the Crown","The Healing Promise of Qi: Creating Extraordinary Wellness Through Qigong and Tai Chi","The Hero and the Crown","The Healing Promise of Qi: Creating Extraordinary Wellness Through Qigong and Tai Chi","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_32110","Amazon_18347","0.0",,"Tribes: We Need You to Lead Us","Tribe","Tribes: We Need You to Lead Us","Tribe","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_28022","Amazon_9570","0.0",,"Death's Shadow","Death & Co","Death's Shadow","Death & Co","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_28233","Amazon_12851","0.0",,"The Complete Encyclopedia of Vegetables and Vegetarian Cooking","The Concise 48 Laws Of Power","The Complete Encyclopedia of Vegetables and Vegetarian Cooking","The Concise 48 Laws Of Power","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_13627","Amazon_18197","0.4",,"Doctor Who: The Stone Rose","Doctor Who: Magic of the Angels","Doctor Who: The Stone Rose","Doctor Who: Magic of the Angels","0.0","0.0","Jacqueline Rayner","Jacqueline Rayner","Jacqueline Rayner","Jacqueline Rayner","1.0","1.0","Science Fiction","Science-Fiction","Science Fiction","Science-Fiction","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_281","Amazon_4443","0.3",,"Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry","Harry Potter and the Philosopher's Stone - Gryffindor Edition","Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry","Harry Potter and the Philosopher's Stone - Gryffindor Edition","0.0","0.0","J.K. Rowling","J. K. Rowling","J.K. Rowling","J. K. Rowling","1.0","1.0","Childrens","Childrens-Books","Childrens","Childrens-Books","0.5","0.0"
"LinearCombinationMatchingRule","Goodreads_books_23744","Amazon_10115","0.09999999999999999",,"The War of Wars: The Great European Conflict 1793 - 1815","The Walking Dead Compendium Volume 1","The War of Wars: The Great European Conflict 1793 - 1815","The Walking Dead Compendium Volume 1","0.0","0.0","Robert Harvey","Robert Kirkman","Robert Harvey","Robert Kirkman","0.3333333333333333","0.3333333333333333","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_30976","Amazon_18493","0.0",,"The Sisterhood of the Traveling Pants","The Sixth Man","The Sisterhood of the Traveling Pants","The Sixth Man","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_37453","Amazon_4705","0.8999999999999999",,"The Mortal Instruments, the Complete Collection: City of Bones; City of Ashes; City of Glass; City of Fallen Angels; City of Lost Souls; City of Heavenly Fire","The Mortal Instruments 5: City of Lost Souls","The Mortal Instruments, the Complete Collection: City of Bones; City of Ashes; City of Glass; City of Fallen Angels; City of Lost Souls; City of Heavenly Fire","The Mortal Instruments 5: City of Lost Souls","1.0","1.0","Cassandra Clare","Cassandra Clare","Cassandra Clare","Cassandra Clare","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_27360","Amazon_6345","0.0",,"Making the Cut","Making Waldorf Dolls","Making the Cut","Making Waldorf Dolls","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_5634","Amazon_18196","0.4",,"Harry Potter: The Prequel","Harry Potter and the Deathly Hallows","Harry Potter: The Prequel","Harry Potter and the Deathly Hallows","0.0","0.0","J.K. Rowling","J. K. Rowling","J.K. Rowling","J. K. Rowling","1.0","1.0","Fantasy","Fantasy","Fantasy","Fantasy","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_14712","Amazon_3072","0.0",,"The Starlight Conspiracy","The Story of a Soul","The Starlight Conspiracy","The Story of a Soul","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_29494","Amazon_15475","0.6",,"How To Be Cool","How to be Alone","How To Be Cool","How to be Alone","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_742","Amazon_11907","0.0",,"The Holy Terrors","The Holy Land","The Holy Terrors","The Holy Land","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_4144","Amazon_10575","0.8999999999999999",,"The Walking Dead, Vol. 7: The Calm Before","The Walking Dead Volume 11: Fear The Hunters","The Walking Dead, Vol. 7: The Calm Before","The Walking Dead Volume 11: Fear The Hunters","1.0","1.0","Robert Kirkman","Robert Kirkman","Robert Kirkman","Robert Kirkman","1.0","1.0","Graphic Novels Comics","Graphic-Novels","Graphic Novels Comics","Graphic-Novels","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","Goodreads_books_34240","Amazon_16325","0.6",,"The Valley of Fear","The Valley of Vision","The Valley of Fear","The Valley of Vision","1.0","1.0","Arthur Conan Doyle","Arthur Bennett","Arthur Conan Doyle","Arthur Bennett","0.25","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_26856","Amazon_13024","0.3",,"Garfield at Large: His First Book","Garfield Fat Cat 3-Pack Vol 2","Garfield at Large: His First Book","Garfield Fat Cat 3-Pack Vol 2","0.0","0.0","Jim Davis","Jim Davis","Jim Davis","Jim Davis","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_4144","Amazon_10578","0.8999999999999999",,"The Walking Dead, Vol. 7: The Calm Before","The Walking Dead Book 6","The Walking Dead, Vol. 7: The Calm Before","The Walking Dead Book 6","1.0","1.0","Robert Kirkman","Robert Kirkman","Robert Kirkman","Robert Kirkman","1.0","1.0","Graphic Novels Comics","Graphic-Novels","Graphic Novels Comics","Graphic-Novels","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","Goodreads_books_39192","Amazon_3891","0.0",,"The Cornish Trilogy: The Rebel Angels; What's Bred in the Bone; The Lyre of Orpheus","The Concise Mastery","The Cornish Trilogy: The Rebel Angels; What's Bred in the Bone; The Lyre of Orpheus","The Concise Mastery","0.0","0.0","","","","","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_24038","Amazon_11656","0.2",,"The Greek Myths: 2","The Great War for Civilisation","The Greek Myths: 2","The Great War for Civilisation","0.0","0.0","Robert Graves","Robert Fisk","Robert Graves","Robert Fisk","0.3333333333333333","0.3333333333333333","History","History","History","History","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_22682","Amazon_15643","0.3",,"Black Flags: The Rise of ISIS","Black Flags","Black Flags: The Rise of ISIS","Black Flags","0.0","0.0","Joby Warrick","Joby Warrick","Joby Warrick","Joby Warrick","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_30538","Amazon_20828","0.9999999999999999",,"The Hunger Games Trilogy Boxset","The Hunger Games Trilogy Box Set","The Hunger Games Trilogy Boxset","The Hunger Games Trilogy Box Set","1.0","1.0","Suzanne Collins","Suzanne Collins","Suzanne Collins","Suzanne Collins","1.0","1.0","Young Adult","Young-Adult","Young Adult","Young-Adult","1.0","1.0"
